timestamp,machine_id,scenario,ax,ay,az,vibration_rms,pressure_hpa,temperature_c,motor_rpm,label,fault_code,severity
2026-06-23 23:07:56.600,MACHINE_001,normal,-0.00375,-0.07475,1.04355,0.60404,1012.96,27.29,1448.97,0,NORMAL,LOW
2026-06-23 23:07:56.700,MACHINE_001,normal,-0.03623,0.10982,0.98495,0.57257,1014.84,28.6,1503.98,0,NORMAL,LOW
2026-06-23 23:07:56.800,MACHINE_001,normal,-0.01938,0.03696,1.00075,0.57829,1013.17,27.58,1452.28,0,NORMAL,LOW
2026-06-23 23:07:56.900,MACHINE_001,normal,-0.04193,0.00781,0.95313,0.55084,1014.0,28.07,1440.49,0,NORMAL,LOW
2026-06-23 23:07:57.000,MACHINE_001,normal,0.06877,-0.00192,1.06783,0.61779,1012.77,27.77,1434.24,0,NORMAL,LOW
2026-06-23 23:07:57.100,MACHINE_001,normal,0.00123,0.00999,1.07589,0.62119,1011.71,27.24,1490.93,0,NORMAL,LOW
2026-06-23 23:07:57.200,MACHINE_001,normal,-0.02449,0.01824,1.00627,0.58124,1013.06,27.9,1430.5,0,NORMAL,LOW
2026-06-23 23:07:57.300,MACHINE_001,normal,0.00749,0.02258,1.04094,0.60114,1013.71,28.36,1468.38,0,NORMAL,LOW
2026-06-23 23:07:57.400,MACHINE_001,normal,-0.00393,0.01945,1.00701,0.58151,1012.27,27.28,1436.02,0,NORMAL,LOW
2026-06-23 23:07:57.500,MACHINE_001,normal,-0.00773,0.00314,0.94653,0.5465,1012.9,28.49,1438.49,0,NORMAL,LOW
2026-06-23 23:07:57.600,MACHINE_001,normal,0.0215,-0.00691,0.98353,0.56799,1011.84,27.49,1475.76,0,NORMAL,LOW
2026-06-23 23:07:57.700,MACHINE_001,normal,0.02651,-0.00529,1.00528,0.58061,1014.93,27.71,1440.5,0,NORMAL,LOW
2026-06-23 23:07:57.800,MACHINE_001,normal,-0.01857,-0.00682,0.98182,0.56697,1012.81,28.32,1439.88,0,NORMAL,LOW
2026-06-23 23:07:57.900,MACHINE_001,normal,-0.02015,0.03968,0.99125,0.57288,1015.43,27.6,1478.32,0,NORMAL,LOW
2026-06-23 23:07:58.000,MACHINE_001,normal,-0.00963,0.02077,0.99634,0.57539,1015.54,28.02,1489.93,0,NORMAL,LOW
2026-06-23 23:07:58.100,MACHINE_001,normal,-0.08057,-0.10291,0.99676,0.58041,1013.13,27.81,1466.12,0,NORMAL,LOW
2026-06-23 23:07:58.200,MACHINE_001,normal,-0.05303,0.02296,1.00209,0.57952,1011.74,28.08,1433.63,0,NORMAL,LOW
2026-06-23 23:07:58.300,MACHINE_001,normal,0.04784,0.00682,0.95758,0.55356,1010.12,26.57,1437.23,0,NORMAL,LOW
2026-06-23 23:07:58.400,MACHINE_001,normal,0.05757,-0.00065,0.97132,0.56178,1011.04,26.9,1452.0,0,NORMAL,LOW
2026-06-23 23:07:58.500,MACHINE_001,normal,-0.00872,-0.0136,0.94862,0.54776,1011.19,28.37,1458.02,0,NORMAL,LOW
2026-06-23 23:07:58.600,MACHINE_001,normal,0.02018,0.03934,1.03911,0.60047,1015.32,28.62,1425.3,0,NORMAL,LOW
2026-06-23 23:07:58.700,MACHINE_001,normal,0.01089,0.03316,0.91577,0.52911,1013.42,27.45,1468.08,0,NORMAL,LOW
2026-06-23 23:07:58.800,MACHINE_001,normal,0.10776,-0.02705,1.04614,0.60739,1013.83,27.85,1452.14,0,NORMAL,LOW
2026-06-23 23:07:58.900,MACHINE_001,normal,0.03919,0.01425,1.05545,0.60984,1009.92,28.18,1407.11,0,NORMAL,LOW
2026-06-23 23:07:59.000,MACHINE_001,normal,-0.00448,-0.03401,0.98791,0.57072,1011.45,28.42,1426.78,0,NORMAL,LOW
2026-06-23 23:07:59.100,MACHINE_001,normal,-0.03344,-0.04829,0.89587,0.51834,1014.58,26.78,1437.4,0,NORMAL,LOW
2026-06-23 23:07:59.200,MACHINE_001,normal,-0.05623,-0.02194,0.98555,0.57007,1013.68,27.47,1448.18,0,NORMAL,LOW
2026-06-23 23:07:59.300,MACHINE_001,normal,0.00712,0.03018,0.99743,0.57615,1013.03,27.8,1497.23,0,NORMAL,LOW
2026-06-23 23:07:59.400,MACHINE_001,normal,-0.02647,0.03336,0.95958,0.55456,1014.1,28.42,1455.95,0,NORMAL,LOW
2026-06-23 23:07:59.500,MACHINE_001,normal,-0.04978,0.01796,0.97939,0.56628,1015.7,29.5,1428.98,0,NORMAL,LOW
2026-06-23 23:07:59.600,MACHINE_001,normal,-0.02263,0.02538,1.06121,0.613,1012.92,27.86,1455.52,0,NORMAL,LOW
2026-06-23 23:07:59.700,MACHINE_001,normal,-0.03785,0.01807,1.0266,0.5932,1013.35,27.16,1441.2,0,NORMAL,LOW
2026-06-23 23:07:59.800,MACHINE_001,normal,0.05905,-0.02245,0.96302,0.55719,1013.54,28.24,1458.12,0,NORMAL,LOW
2026-06-23 23:07:59.900,MACHINE_001,normal,0.03086,0.01512,0.9361,0.54082,1016.84,28.79,1464.51,0,NORMAL,LOW
2026-06-23 23:08:00.000,MACHINE_001,normal,-0.00028,0.02801,0.98692,0.57003,1010.1,28.06,1480.23,0,NORMAL,LOW
2026-06-23 23:08:00.100,MACHINE_001,normal,0.0518,0.0264,0.99146,0.5734,1014.27,27.46,1449.39,0,NORMAL,LOW
2026-06-23 23:08:00.200,MACHINE_001,normal,0.00271,0.04161,1.01985,0.5893,1013.08,28.57,1490.97,0,NORMAL,LOW
2026-06-23 23:08:00.300,MACHINE_001,normal,-0.03014,0.02479,0.97859,0.56544,1014.1,28.4,1472.7,0,NORMAL,LOW
2026-06-23 23:08:00.400,MACHINE_001,normal,0.05331,0.0123,1.02046,0.59001,1012.26,27.38,1432.31,0,NORMAL,LOW
2026-06-23 23:08:00.500,MACHINE_001,normal,0.01886,0.03746,1.07741,0.62251,1013.18,28.23,1505.25,0,NORMAL,LOW
2026-06-23 23:08:00.600,MACHINE_001,normal,-0.0363,-0.00093,1.03262,0.59655,1014.32,28.6,1458.17,0,NORMAL,LOW
2026-06-23 23:08:00.700,MACHINE_001,normal,-0.00666,-0.03087,0.99808,0.57653,1017.92,28.71,1429.12,0,NORMAL,LOW
2026-06-23 23:08:00.800,MACHINE_001,normal,-0.03065,-0.00571,0.99267,0.5734,1014.46,27.96,1491.32,0,NORMAL,LOW
2026-06-23 23:08:00.900,MACHINE_001,normal,-0.0484,-0.02607,0.98573,0.57,1011.98,27.79,1501.94,0,NORMAL,LOW
2026-06-23 23:08:01.000,MACHINE_001,normal,0.03242,-0.02363,1.04723,0.60506,1012.61,28.74,1449.17,0,NORMAL,LOW
2026-06-23 23:08:01.100,MACHINE_001,normal,0.06683,-0.00506,0.97491,0.56419,1012.57,27.27,1437.41,0,NORMAL,LOW
2026-06-23 23:08:01.200,MACHINE_001,normal,-0.04895,-0.02773,1.00181,0.57931,1010.56,28.26,1445.69,0,NORMAL,LOW
2026-06-23 23:08:01.300,MACHINE_001,normal,0.0197,-0.01078,1.00205,0.57868,1012.75,27.18,1467.87,0,NORMAL,LOW
2026-06-23 23:08:01.400,MACHINE_001,normal,-0.02277,-0.06628,0.97993,0.56721,1014.35,28.64,1481.95,0,NORMAL,LOW
2026-06-23 23:08:01.500,MACHINE_001,normal,-0.01705,0.00747,0.9451,0.54576,1011.34,27.85,1464.26,0,NORMAL,LOW
2026-06-23 23:08:01.600,MACHINE_001,normal,-0.02073,4e-05,1.01292,0.58493,1014.82,28.76,1452.54,0,NORMAL,LOW
2026-06-23 23:08:01.700,MACHINE_001,normal,-0.03024,-0.0286,0.99756,0.57644,1013.98,28.29,1487.45,0,NORMAL,LOW
2026-06-23 23:08:01.800,MACHINE_001,normal,0.0017,0.02307,1.02001,0.58905,1012.15,27.27,1442.18,0,NORMAL,LOW
2026-06-23 23:08:01.900,MACHINE_001,normal,-0.02908,0.03281,0.97866,0.56559,1013.04,28.85,1475.77,0,NORMAL,LOW
2026-06-23 23:08:02.000,MACHINE_001,normal,0.00947,-0.05626,1.04883,0.60644,1015.65,28.93,1442.8,0,NORMAL,LOW
2026-06-23 23:08:02.100,MACHINE_001,normal,-0.00176,-0.0267,0.96493,0.55732,1014.35,28.53,1460.78,0,NORMAL,LOW
2026-06-23 23:08:02.200,MACHINE_001,normal,-0.00836,-0.02692,1.06848,0.6171,1013.26,27.54,1447.16,0,NORMAL,LOW
2026-06-23 23:08:02.300,MACHINE_001,normal,-0.03176,-0.0329,0.93009,0.53764,1012.89,27.82,1448.6,0,NORMAL,LOW
2026-06-23 23:08:02.400,MACHINE_001,normal,-0.02019,0.02903,1.01739,0.58775,1013.36,28.09,1440.57,0,NORMAL,LOW
2026-06-23 23:08:02.500,MACHINE_001,normal,0.02644,-0.00678,1.01902,0.58854,1012.48,27.58,1483.62,0,NORMAL,LOW
2026-06-23 23:08:02.600,MACHINE_001,normal,0.01753,-0.00926,0.96818,0.55909,1010.09,29.02,1431.68,0,NORMAL,LOW
2026-06-23 23:08:02.700,MACHINE_001,normal,-0.03421,-0.07014,1.01698,0.58888,1016.31,28.09,1431.49,0,NORMAL,LOW
2026-06-23 23:08:02.800,MACHINE_001,normal,0.00348,0.02224,1.05118,0.60704,1013.48,26.38,1503.02,0,NORMAL,LOW
2026-06-23 23:08:02.900,MACHINE_001,normal,0.0263,-0.04337,0.91133,0.52697,1013.85,28.2,1474.45,0,NORMAL,LOW
2026-06-23 23:08:03.000,MACHINE_001,normal,-0.05843,0.0021,1.02011,0.58993,1013.16,27.79,1390.37,0,NORMAL,LOW
2026-06-23 23:08:03.100,MACHINE_001,normal,0.01902,0.00971,0.90027,0.51992,1012.15,27.96,1435.87,0,NORMAL,LOW
2026-06-23 23:08:03.200,MACHINE_001,normal,-0.02319,0.04762,0.96137,0.55589,1012.97,27.78,1404.7,0,NORMAL,LOW
2026-06-23 23:08:03.300,MACHINE_001,normal,0.01997,-0.04581,1.06517,0.61565,1010.85,28.48,1426.23,0,NORMAL,LOW
2026-06-23 23:08:03.400,MACHINE_001,normal,-0.02671,-0.10568,0.97673,0.56742,1016.67,28.67,1371.54,0,NORMAL,LOW
2026-06-23 23:08:03.500,MACHINE_001,normal,-0.06317,0.00643,0.95304,0.55146,1011.4,28.17,1446.58,0,NORMAL,LOW
2026-06-23 23:08:03.600,MACHINE_001,normal,-0.05696,0.06302,0.99208,0.57488,1011.7,27.8,1421.45,0,NORMAL,LOW
2026-06-23 23:08:03.700,MACHINE_001,normal,0.00168,0.04336,1.08272,0.62561,1012.59,27.98,1451.5,0,NORMAL,LOW
2026-06-23 23:08:03.800,MACHINE_001,normal,0.00909,0.00734,0.92673,0.53509,1015.18,28.01,1409.37,0,NORMAL,LOW
2026-06-23 23:08:03.900,MACHINE_001,normal,-0.03165,-0.01721,0.95795,0.55346,1013.27,27.52,1452.07,0,NORMAL,LOW
2026-06-23 23:08:04.000,MACHINE_001,normal,0.02235,0.02825,1.0599,0.61229,1011.4,28.35,1439.63,0,NORMAL,LOW
2026-06-23 23:08:04.100,MACHINE_001,normal,-0.05815,-0.03407,1.07431,0.62147,1015.13,28.28,1487.55,0,NORMAL,LOW
2026-06-23 23:08:04.200,MACHINE_001,normal,-0.00231,0.01667,0.99586,0.57504,1014.35,28.92,1485.28,0,NORMAL,LOW
2026-06-23 23:08:04.300,MACHINE_001,normal,-0.04239,0.01769,0.95044,0.54938,1014.06,28.75,1469.63,0,NORMAL,LOW
2026-06-23 23:08:04.400,MACHINE_001,normal,-0.02281,0.03711,1.08383,0.62626,1014.32,27.59,1441.83,0,NORMAL,LOW
2026-06-23 23:08:04.500,MACHINE_001,normal,0.00166,0.09659,1.06378,0.6167,1016.84,28.49,1499.63,0,NORMAL,LOW
2026-06-23 23:08:04.600,MACHINE_001,normal,-0.03011,0.01373,1.02716,0.59334,1016.53,27.43,1411.17,0,NORMAL,LOW
2026-06-23 23:08:04.700,MACHINE_001,normal,-0.01346,-0.01781,0.9675,0.55874,1012.22,28.42,1414.91,0,NORMAL,LOW
2026-06-23 23:08:04.800,MACHINE_001,normal,0.03522,-0.0009,0.99804,0.57658,1015.69,27.69,1447.91,0,NORMAL,LOW
2026-06-23 23:08:04.900,MACHINE_001,normal,-0.02019,-0.06192,0.99359,0.57488,1013.82,27.39,1506.35,0,NORMAL,LOW
2026-06-23 23:08:05.000,MACHINE_001,normal,0.02925,-0.02431,1.01323,0.5854,1014.0,28.17,1444.94,0,NORMAL,LOW
2026-06-23 23:08:05.100,MACHINE_001,normal,-0.03954,-0.01432,1.05804,0.61134,1010.71,26.4,1445.42,0,NORMAL,LOW
2026-06-23 23:08:05.200,MACHINE_001,normal,0.01854,-0.01834,1.03518,0.59785,1012.99,26.95,1413.95,0,NORMAL,LOW
2026-06-23 23:08:05.300,MACHINE_001,normal,0.05045,0.00533,0.9569,0.55325,1012.03,27.89,1473.65,0,NORMAL,LOW
2026-06-23 23:08:05.400,MACHINE_001,normal,-0.08651,-0.02878,1.05506,0.61141,1014.49,28.05,1473.83,0,NORMAL,LOW
2026-06-23 23:08:05.500,MACHINE_001,normal,-0.02789,0.03924,1.01253,0.58524,1014.86,27.78,1469.73,0,NORMAL,LOW
2026-06-23 23:08:05.600,MACHINE_001,normal,0.0202,1e-05,1.02748,0.59333,1010.14,27.05,1434.27,0,NORMAL,LOW
2026-06-23 23:08:05.700,MACHINE_001,normal,-0.00711,-0.00033,1.05866,0.61123,1013.22,27.51,1432.33,0,NORMAL,LOW
2026-06-23 23:08:05.800,MACHINE_001,normal,0.01299,-0.01148,0.95554,0.55177,1014.93,28.23,1417.67,0,NORMAL,LOW
2026-06-23 23:08:05.900,MACHINE_001,normal,-0.02114,0.00543,0.99857,0.57666,1012.97,28.35,1452.1,0,NORMAL,LOW
2026-06-23 23:08:06.000,MACHINE_001,normal,0.00303,0.02888,0.97874,0.56533,1014.34,27.99,1422.99,0,NORMAL,LOW
2026-06-23 23:08:06.100,MACHINE_001,normal,-0.00545,-0.03035,0.93729,0.54143,1013.78,28.69,1420.56,0,NORMAL,LOW
2026-06-23 23:08:06.200,MACHINE_001,normal,0.04087,-0.02303,1.01387,0.58598,1013.76,28.24,1439.41,0,NORMAL,LOW
2026-06-23 23:08:06.300,MACHINE_001,normal,0.0089,-0.01063,1.10046,0.6354,1012.84,27.55,1437.77,0,NORMAL,LOW
2026-06-23 23:08:06.400,MACHINE_001,normal,0.01182,-0.04711,0.9264,0.53559,1011.43,27.83,1436.55,0,NORMAL,LOW
2026-06-23 23:08:06.500,MACHINE_001,normal,-0.01442,-0.02867,0.99871,0.5769,1011.57,27.16,1461.66,0,NORMAL,LOW
2026-06-23 23:08:06.600,MACHINE_001,normal,-0.01707,-0.01667,1.02562,0.5923,1014.31,27.94,1451.98,0,NORMAL,LOW
2026-06-23 23:08:06.700,MACHINE_001,normal,-0.01514,0.0306,1.00492,0.58053,1013.28,28.67,1442.8,0,NORMAL,LOW
2026-06-23 23:08:06.800,MACHINE_001,normal,0.01381,0.00919,0.99547,0.57482,1013.04,28.41,1454.58,0,NORMAL,LOW
2026-06-23 23:08:06.900,MACHINE_001,normal,-0.01473,0.00678,0.94803,0.54743,1012.61,28.84,1425.21,0,NORMAL,LOW
2026-06-23 23:08:07.000,MACHINE_001,normal,0.01014,0.02978,1.00931,0.58301,1012.79,27.82,1452.63,0,NORMAL,LOW
2026-06-23 23:08:07.100,MACHINE_001,normal,0.07264,-0.00481,0.96973,0.56145,1014.82,28.81,1453.77,0,NORMAL,LOW
2026-06-23 23:08:07.200,MACHINE_001,normal,0.03049,0.01367,0.9124,0.52713,1012.75,27.88,1412.42,0,NORMAL,LOW
2026-06-23 23:08:07.300,MACHINE_001,normal,-0.01141,-0.00361,1.04778,0.60498,1011.24,28.88,1474.89,0,NORMAL,LOW
2026-06-23 23:08:07.400,MACHINE_001,normal,0.04204,0.00929,1.03834,0.6,1014.37,27.99,1427.96,0,NORMAL,LOW
2026-06-23 23:08:07.500,MACHINE_001,normal,-0.01428,-0.0204,1.00207,0.57872,1012.94,28.42,1452.26,0,NORMAL,LOW
2026-06-23 23:08:07.600,MACHINE_001,normal,-0.07133,-0.08536,1.00916,0.58617,1013.3,28.89,1479.11,0,NORMAL,LOW
2026-06-23 23:08:07.700,MACHINE_001,normal,-0.03528,-0.0047,1.04297,0.60251,1015.66,27.88,1473.14,0,NORMAL,LOW
2026-06-23 23:08:07.800,MACHINE_001,normal,-0.06548,0.0498,1.00897,0.58446,1013.22,28.13,1450.86,0,NORMAL,LOW
2026-06-23 23:08:07.900,MACHINE_001,normal,-0.0123,0.03242,1.03616,0.59856,1013.68,28.77,1440.94,0,NORMAL,LOW
2026-06-23 23:08:08.000,MACHINE_001,normal,0.00064,0.03379,0.9881,0.57081,1011.48,27.92,1473.69,0,NORMAL,LOW
2026-06-23 23:08:08.100,MACHINE_001,normal,0.05868,0.04326,1.05248,0.60911,1012.92,27.21,1466.87,0,NORMAL,LOW
2026-06-23 23:08:08.200,MACHINE_001,normal,0.01144,0.0031,1.01283,0.5848,1014.16,29.29,1434.54,0,NORMAL,LOW
2026-06-23 23:08:08.300,MACHINE_001,normal,-0.00767,0.00691,1.00776,0.58186,1010.92,27.72,1430.13,0,NORMAL,LOW
2026-06-23 23:08:08.400,MACHINE_001,normal,0.02903,-0.02162,0.9492,0.54842,1013.55,28.1,1398.19,0,NORMAL,LOW
2026-06-23 23:08:08.500,MACHINE_001,normal,-0.07739,-0.01106,1.01148,0.58572,1013.4,28.69,1453.85,0,NORMAL,LOW
2026-06-23 23:08:08.600,MACHINE_001,normal,0.00825,0.02155,0.96672,0.5583,1013.31,27.63,1447.93,0,NORMAL,LOW
2026-06-23 23:08:08.700,MACHINE_001,normal,0.02698,0.04214,0.97447,0.56335,1014.81,27.4,1478.4,0,NORMAL,LOW
2026-06-23 23:08:08.800,MACHINE_001,normal,-0.05175,-0.00488,0.96738,0.55933,1013.75,28.15,1458.98,0,NORMAL,LOW
2026-06-23 23:08:08.900,MACHINE_001,normal,0.04003,-0.01576,0.95735,0.55328,1015.47,26.92,1483.36,0,NORMAL,LOW
2026-06-23 23:08:09.000,MACHINE_001,normal,0.01185,2e-05,1.08499,0.62646,1011.76,27.83,1432.57,0,NORMAL,LOW
2026-06-23 23:08:09.100,MACHINE_001,normal,-0.01454,0.02104,1.05325,0.60828,1013.45,28.15,1478.45,0,NORMAL,LOW
2026-06-23 23:08:09.200,MACHINE_001,normal,0.02215,-0.05053,1.07681,0.62251,1013.38,27.84,1436.78,0,NORMAL,LOW
2026-06-23 23:08:09.300,MACHINE_001,normal,0.07947,-0.08037,0.95108,0.55297,1011.65,27.07,1469.44,0,NORMAL,LOW
2026-06-23 23:08:09.400,MACHINE_001,normal,0.00637,-0.01927,1.00285,0.57911,1014.68,28.96,1413.53,0,NORMAL,LOW
2026-06-23 23:08:09.500,MACHINE_001,normal,0.00869,-0.04272,0.94826,0.54806,1016.74,28.06,1455.88,0,NORMAL,LOW
2026-06-23 23:08:09.600,MACHINE_001,normal,-0.01608,-0.01778,0.97217,0.56145,1013.22,28.86,1400.38,0,NORMAL,LOW
2026-06-23 23:08:09.700,MACHINE_001,normal,-0.02974,-0.00517,0.96327,0.55642,1014.01,27.84,1443.32,0,NORMAL,LOW
2026-06-23 23:08:09.800,MACHINE_001,normal,0.02906,-0.01586,1.04958,0.60628,1013.38,27.47,1461.01,0,NORMAL,LOW
2026-06-23 23:08:09.900,MACHINE_001,normal,-0.02996,0.05084,0.98415,0.56922,1012.18,28.16,1436.98,0,NORMAL,LOW
2026-06-23 23:08:10.000,MACHINE_001,normal,0.0025,0.01144,1.04274,0.60206,1010.52,27.87,1423.74,0,NORMAL,LOW
2026-06-23 23:08:10.100,MACHINE_001,normal,-0.01672,0.01052,1.02416,0.59141,1012.19,27.29,1471.15,0,NORMAL,LOW
2026-06-23 23:08:10.200,MACHINE_001,normal,0.01676,0.02178,1.09215,0.63075,1011.16,28.88,1447.41,0,NORMAL,LOW
2026-06-23 23:08:10.300,MACHINE_001,normal,0.01168,-0.03986,0.94082,0.54371,1015.81,27.63,1437.76,0,NORMAL,LOW
2026-06-23 23:08:10.400,MACHINE_001,normal,0.03631,0.03637,1.05037,0.60716,1013.08,26.9,1451.05,0,NORMAL,LOW
2026-06-23 23:08:10.500,MACHINE_001,normal,-0.01785,-0.00265,1.04586,0.60392,1012.73,28.8,1515.92,0,NORMAL,LOW
2026-06-23 23:08:10.600,MACHINE_001,normal,-0.00945,0.02347,0.96106,0.55506,1014.58,27.7,1478.84,0,NORMAL,LOW
2026-06-23 23:08:10.700,MACHINE_001,normal,-0.03426,-0.03752,1.04029,0.60132,1011.57,27.64,1479.06,0,NORMAL,LOW
2026-06-23 23:08:10.800,MACHINE_001,normal,-0.01555,-0.05438,1.01345,0.58602,1012.1,26.94,1460.89,0,NORMAL,LOW
2026-06-23 23:08:10.900,MACHINE_001,normal,0.01321,0.02863,0.9909,0.57239,1013.35,29.04,1454.16,0,NORMAL,LOW
2026-06-23 23:08:11.000,MACHINE_001,normal,0.02649,0.01317,0.96704,0.55858,1014.79,27.23,1390.1,0,NORMAL,LOW
2026-06-23 23:08:11.100,MACHINE_001,normal,-0.03228,-0.03157,0.97124,0.56135,1014.0,28.04,1433.03,0,NORMAL,LOW
2026-06-23 23:08:11.200,MACHINE_001,normal,0.03044,-0.03044,1.08199,0.62518,1013.62,28.55,1437.99,0,NORMAL,LOW
2026-06-23 23:08:11.300,MACHINE_001,normal,0.04745,0.03939,1.00003,0.57846,1013.37,28.25,1403.13,0,NORMAL,LOW
2026-06-23 23:08:11.400,MACHINE_001,normal,0.01447,-0.04163,1.03129,0.59596,1013.85,27.96,1421.06,0,NORMAL,LOW
2026-06-23 23:08:11.500,MACHINE_001,normal,0.06569,0.05749,0.96836,0.56135,1013.55,26.98,1400.48,0,NORMAL,LOW
2026-06-23 23:08:11.600,MACHINE_001,normal,-0.02708,-0.03152,0.96881,0.55985,1011.71,27.51,1449.04,0,NORMAL,LOW
2026-06-23 23:08:11.700,MACHINE_001,normal,-0.04356,0.02234,1.04328,0.603,1013.32,28.11,1470.47,0,NORMAL,LOW
2026-06-23 23:08:11.800,MACHINE_001,normal,-0.06226,-0.0115,0.94602,0.5474,1011.64,27.53,1477.67,0,NORMAL,LOW
2026-06-23 23:08:11.900,MACHINE_001,normal,0.05236,0.02111,0.98339,0.5687,1013.37,28.12,1460.37,0,NORMAL,LOW
2026-06-23 23:08:12.000,MACHINE_001,normal,0.0229,-0.01904,1.00136,0.57839,1012.53,28.41,1425.92,0,NORMAL,LOW
2026-06-23 23:08:12.100,MACHINE_001,normal,-0.00195,-0.0057,1.00445,0.57993,1017.06,28.58,1401.7,0,NORMAL,LOW
2026-06-23 23:08:12.200,MACHINE_001,normal,0.0098,0.00143,0.99284,0.57324,1013.19,27.26,1406.08,0,NORMAL,LOW
2026-06-23 23:08:12.300,MACHINE_001,normal,-0.03939,-0.03508,1.01583,0.58728,1011.14,29.32,1418.28,0,NORMAL,LOW
2026-06-23 23:08:12.400,MACHINE_001,normal,0.0856,0.02593,1.02771,0.59559,1013.05,28.46,1427.78,0,NORMAL,LOW
2026-06-23 23:08:12.500,MACHINE_001,normal,0.00452,-0.01796,1.02939,0.59441,1014.03,28.0,1446.01,0,NORMAL,LOW
2026-06-23 23:08:12.600,MACHINE_001,normal,0.00383,-0.008,0.96057,0.55461,1015.76,28.65,1424.65,0,NORMAL,LOW
2026-06-23 23:08:12.700,MACHINE_001,normal,0.0254,-0.0348,0.98863,0.57133,1012.37,29.42,1458.47,0,NORMAL,LOW
2026-06-23 23:08:12.800,MACHINE_001,normal,0.01684,-0.08968,1.04779,0.60723,1010.88,27.14,1444.19,0,NORMAL,LOW
2026-06-23 23:08:12.900,MACHINE_001,normal,0.00784,-0.00669,1.03579,0.59804,1014.48,27.86,1450.26,0,NORMAL,LOW
2026-06-23 23:08:13.000,MACHINE_001,normal,-0.02767,0.08444,0.94509,0.54805,1011.18,26.57,1478.51,0,NORMAL,LOW
2026-06-23 23:08:13.100,MACHINE_001,normal,0.0165,0.02746,1.01406,0.58576,1012.6,28.12,1420.49,0,NORMAL,LOW
2026-06-23 23:08:13.200,MACHINE_001,normal,0.06587,-0.00067,0.92087,0.53302,1012.86,28.22,1460.47,0,NORMAL,LOW
2026-06-23 23:08:13.300,MACHINE_001,normal,0.04709,-0.0092,1.00188,0.5791,1013.15,27.98,1449.65,0,NORMAL,LOW
2026-06-23 23:08:13.400,MACHINE_001,normal,0.05576,0.00079,1.07591,0.62201,1014.28,27.61,1441.66,0,NORMAL,LOW
2026-06-23 23:08:13.500,MACHINE_001,normal,-0.01789,0.01915,0.96208,0.55567,1012.22,26.77,1472.13,0,NORMAL,LOW
2026-06-23 23:08:13.600,MACHINE_001,normal,-0.03464,-0.04133,0.96663,0.55895,1012.84,28.22,1471.98,0,NORMAL,LOW
2026-06-23 23:08:13.700,MACHINE_001,normal,-0.0044,0.039,1.03056,0.59543,1013.23,28.87,1426.34,0,NORMAL,LOW
2026-06-23 23:08:13.800,MACHINE_001,normal,0.00195,0.02504,0.93829,0.54191,1013.47,27.65,1445.45,0,NORMAL,LOW
2026-06-23 23:08:13.900,MACHINE_001,normal,0.0383,0.02514,0.97469,0.56336,1013.4,28.26,1457.03,0,NORMAL,LOW
2026-06-23 23:08:14.000,MACHINE_001,normal,-0.05924,0.01535,1.02386,0.59218,1013.9,27.06,1443.17,0,NORMAL,LOW
2026-06-23 23:08:14.100,MACHINE_001,normal,0.05353,0.00069,0.97463,0.56355,1014.52,28.27,1464.63,0,NORMAL,LOW
2026-06-23 23:08:14.200,MACHINE_001,normal,-0.00553,0.02355,0.99056,0.57207,1013.84,27.76,1457.03,0,NORMAL,LOW
2026-06-23 23:08:14.300,MACHINE_001,normal,-0.01494,0.02071,1.02977,0.59472,1013.93,27.54,1495.81,0,NORMAL,LOW
2026-06-23 23:08:14.400,MACHINE_001,normal,-0.03542,-0.01239,1.01686,0.58749,1010.88,27.54,1411.74,0,NORMAL,LOW
2026-06-23 23:08:14.500,MACHINE_001,normal,-0.05792,-0.02008,1.01067,0.58458,1013.33,27.76,1446.94,0,NORMAL,LOW
2026-06-23 23:08:14.600,MACHINE_001,normal,0.02881,0.00356,0.98644,0.56977,1013.97,28.23,1427.29,0,NORMAL,LOW
2026-06-23 23:08:14.700,MACHINE_001,normal,0.00257,0.05422,1.0148,0.58673,1014.34,27.21,1465.1,0,NORMAL,LOW
2026-06-23 23:08:14.800,MACHINE_001,normal,-0.04515,-0.04337,0.99505,0.57563,1012.21,27.76,1409.57,0,NORMAL,LOW
2026-06-23 23:08:14.900,MACHINE_001,normal,-0.04533,-0.05136,1.01831,0.58925,1012.26,27.98,1458.66,0,NORMAL,LOW
2026-06-23 23:08:15.000,MACHINE_001,normal,-0.01175,0.00577,0.98012,0.56592,1012.39,27.34,1434.25,0,NORMAL,LOW
2026-06-23 23:08:15.100,MACHINE_001,normal,0.05842,0.00178,0.9927,0.57413,1014.05,29.08,1431.65,0,NORMAL,LOW
2026-06-23 23:08:15.200,MACHINE_001,normal,-0.00909,0.00607,0.9604,0.55452,1014.8,27.49,1413.84,0,NORMAL,LOW
2026-06-23 23:08:15.300,MACHINE_001,normal,-0.05261,0.00854,0.9986,0.57736,1012.64,27.6,1438.37,0,NORMAL,LOW
2026-06-23 23:08:15.400,MACHINE_001,normal,-0.0086,-0.00781,0.96756,0.55866,1014.61,27.41,1477.11,0,NORMAL,LOW
2026-06-23 23:08:15.500,MACHINE_001,normal,-0.00955,0.05215,0.95544,0.55247,1013.44,29.08,1449.37,0,NORMAL,LOW
2026-06-23 23:08:15.600,MACHINE_001,normal,-0.09439,-0.05603,1.01035,0.58676,1013.06,28.33,1465.69,0,NORMAL,LOW
